Domain	Status	Genome ID	Genome Name	
Bacteria	Finished	2619619276	Thioploca ingrica Lake Okotanpe	
Bacteria	Permanent Draft	2630968296	Deltaproteobacteria bacterium JGI C04028-K04 (contamination screened)	
Bacteria	Finished	2634166451	Berryella intestinalis 68-1-3	
Bacteria	Permanent Draft	2636415935	Desulfovibrio sp. TomC	
Bacteria	Permanent Draft	2654587910	Bacterial ectosymbiont of Kentrophoros (Beck) morphospecies G BZ157	
Bacteria	Permanent Draft	2654588059	Desulfobacterales bacterium SG8_35	
Bacteria	Permanent Draft	2660238815	Oceanospirillales bacterium SCGC AD-305-J20 - v2 (unscreened)	
Bacteria	Permanent Draft	2693430055	Gallionella sp. JGI CrystG Aug3-1-F11 (unscreened)	
Bacteria	Permanent Draft	2698536958	Betaproteobacteria bacterium JGI CrystG Apr3-1-K10 (unscreened)	
Bacteria	Permanent Draft	2700988602	unclassified Chromatiaceae bacterium bin1	
Bacteria	Permanent Draft	2703719212	Moorella thermoacetica DSM 12993	
Bacteria	Permanent Draft	2703719213	Moorella thermoacetica DSM 11768	
Bacteria	Permanent Draft	2708742538	Desulfovibrio gilichinskyi K3S	
Bacteria	Permanent Draft	2708742591	Candidatus Rokubacteria bacterium GWA2_70_23	
Bacteria	Permanent Draft	2708742690	Nitrospirae bacterium GWF2_44_13	
Bacteria	Permanent Draft	2708742843	Nitrospirae bacterium RBG_19FT_COMBO_42_15	
Bacteria	Permanent Draft	2708743047	Candidatus Muproteobacteria bacterium RIFCSPHIGHO2_01_FULL_61_200	
Bacteria	Permanent Draft	2710264502	Unclassified Chloroflexi sp. SA_11	
Bacteria	Permanent Draft	2711768520	Desulfobacterales bacterium RIFOXYA12_FULL_46_15	
Bacteria	Permanent Draft	2711768765	Burkholderiales bacterium RIFOXYC12_FULL_60_6	
Bacteria	Permanent Draft	2711768784	Gammaproteobacteria bacterium RIFOXYD12_FULL_61_37	
Bacteria	Finished	2718217731	Moorella thermoacetica DSM 103284	
Bacteria	Permanent Draft	2721755197	Candidatus Rokubacteria bacterium GWC2_70_24	
Bacteria	Permanent Draft	2721755295	Planctomycetes bacterium RBG_13_63_9	
Bacteria	Permanent Draft	2721755323	Nitrospirae bacterium RBG_13_43_8	
Bacteria	Permanent Draft	2721755396	Deltaproteobacteria bacterium RBG_16_47_11	
Bacteria	Permanent Draft	2728368987	Chlorobium limicola Frasassi	
Bacteria	Permanent Draft	2728369422	Peptococcaceae bacterium JdFR-69	
Bacteria	Permanent Draft	2728369439	Nitrospirae bacterium JdFR-87	
Bacteria	Permanent Draft	2739367544	Chlorobi bacterium JGI_MCM14TBH012 (contamination screened)	
Bacteria	Permanent Draft	2740891954	SAR324 cluster deltaproteobacterium SCGC AD-604_D22 (contamination screened)	
Bacteria	Permanent Draft	2751185428	Unclassified Burkholderiales HKU-PRO8	
Bacteria	Permanent Draft	2751185429	Unclassified Burkholderiales HKU-PRO9	
Bacteria	Permanent Draft	2757320504	Unclassified Desulfobacterales bin47	
Bacteria	Permanent Draft	2767802433	unclassified Thiotrichaceae bin E4_68	
Bacteria	Permanent Draft	2772190878	unclassified Gammaproteobacteria Bin E5_28	
Bacteria	Finished	2773857920	Candidatus Thiodictyon syntrophicum Cad16	
Bacteria	Permanent Draft	2773858077	Uncultured Gammaproteobacteria Gam2 st_ze5	
Bacteria	Finished	2775506860	Gordonibacter urolithinfaciens DSM 27213T	
Bacteria	Permanent Draft	2778261626	Verrucomicrobiales bacterium NAT181	
Bacteria	Permanent Draft	2784746771	Marichromatium gracile DSM 203	
Bacteria	Permanent Draft	2784746784	Sulfuritortus calidifontis DSM 103923	
Bacteria	Permanent Draft	2785510900	Candidatus Desantisbacteria bacterium CG2_30_40_21	
Bacteria	Permanent Draft	2786546211	Armatimonadetes bacterium CG2_30_66_41	
Bacteria	Permanent Draft	2786546539	Aquicultor secundus CG_4_10_14_0_8_um_filter_50_43	
Bacteria	Permanent Draft	2786546659	Deltaproteobacteria bacterium CG03_land_8_20_14_0_80_45_14	
Bacteria	Permanent Draft	2786546666	Deltaproteobacteria bacterium CG23_combo_of_CG06-09_8_20_14_all_60_8	
Bacteria	Permanent Draft	2786546694	Hydrogenophilales bacterium CG03_land_8_20_14_0_80_62_28	
Bacteria	Permanent Draft	2786546697	Hydrogenophilales bacterium CG_4_9_14_3_um_filter_63_34	
Bacteria	Permanent Draft	2786546699	Hydrogenophilales bacterium CG15_BIG_FIL_POST_REV_8_21_14_020_62_31	
Bacteria	Permanent Draft	2786546734	Rhodocyclales bacterium CG_4_9_14_3_um_filter_68_10	
Bacteria	Permanent Draft	2786546735	Rhodocyclales bacterium CG17_big_fil_post_rev_8_21_14_2_50_68_7	
Bacteria	Permanent Draft	2786546750	Desulfobacterales bacterium CG23_combo_of_CG06-09_8_20_14_all_52_9	
Bacteria	Permanent Draft	2786546769	Thiotrichales bacterium RS615	
Bacteria	Permanent Draft	2786546941	Syntrophaceae bacterium CG2_30_49_12	
Bacteria	Permanent Draft	2788500037	Desulfocucumis palustris NAW-5	
Bacteria	Permanent Draft	2791355008	Magnetospirillum moscoviense BB-1	
Bacteria	Permanent Draft	2799112278	Anaerospora hongkongensis DSM 15969	
Bacteria	Permanent Draft	2802428810	Cocleimonas flava DSM 24830	
Bacteria	Finished	2806310698	Candidatus Marithrix sp. Canyon 246 segment 3	
Bacteria	Permanent Draft	2820101058	Unclassified Proteobacteria Emb289P4bin76	
Bacteria	Permanent Draft	2820127165	Unclassified Proteobacteria Emb289P3bin90	
Bacteria	Permanent Draft	2828918058	Zixibacteria bacterium DeMMO2_6	
Bacteria	Permanent Draft	2828940981	Thiobacillus sp. DeMMO2_16	
Bacteria	Permanent Draft	2829064950	Nitrospirae bacterium DeMMO3_8	
Bacteria	Permanent Draft	2829120143	Syntrophaceae bacterium DeMMO3_32	
Bacteria	Permanent Draft	2829487320	Phycisphaerae bacterium DeMMO6_73	
Bacteria	Permanent Draft	2830749085	Myxococcales bacterium DeMMO6_52	
Bacteria	Permanent Draft	2832246241	Marichromatium sp. AB32	
Bacteria	Finished	2833647300	Acidiferrobacter sp. SPIII_3	
Bacteria	Finished	2834899978	Ferriphaselus amnicola OYT1	
Bacteria	Permanent Draft	2837637149	Moorella thermoacetica DSM 6867	
Bacteria	Permanent Draft	2838812021	Moorella sp. Hama-1	
Bacteria	Draft	2840090052	Betaproteobacteria bacterium BP07	
Bacteria	Permanent Draft	2861449170	Desulfovibrio intestinalis DSM 11275	
Bacteria	Permanent Draft	2866341438	Eggerthella sinensis DSM 16107	
Bacteria	Permanent Draft	2880805847	WPS-2 bacterium DeMMO6_30	
Bacteria	Permanent Draft	2881658920	Piscinibacter defluvii SH-1	
Bacteria	Permanent Draft	2887492712	Desulfonema ishimotonii Tokyo 01	
Bacteria	Permanent Draft	2887557445	Muriiphilus fusiformis HY14	
Bacteria	Permanent Draft	2887599246	Desulforhopalus sp. IMCC35007	
Bacteria	Finished	2887773926	Blastochloris tepida GI	
Bacteria	Permanent Draft	2893496078	Thermodesulfovibrio sp. S19_FULL_No.1_1.8_94	
Bacteria	Permanent Draft	2894733683	Moorella sp. E306M	
Bacteria	Finished	2898017394	Profundibacter amoris BAR1	
Bacteria	Permanent Draft	2915753235	Cupidesulfovibrio sp. HK-II	
Bacteria	Permanent Draft	2988990092	Thiospirillum jenense DSM 216	
Bacteria	Finished	2989015322	Thermochromatium tepidum ATCC 43061	
Bacteria	Permanent Draft	2995990613	Desulfovibrio sp. HN2	
Bacteria	Permanent Draft	2998924590	Solemya velesiana gill symbiont Sveles-Q1	
Bacteria	Permanent Draft	2999954272	Rhodospirillaceae bacterium LM-1	
Bacteria	Permanent Draft	3000496893	Chromatium okenii DSM 169	
Bacteria	Permanent Draft	3002038831	Desulfobulbus alkaliphilus DSM 24258	
Bacteria	Permanent Draft	8001265873	Thiorhodovibrio winogradskyi 6511	
Bacteria	Finished	8001465417	Acidiferrobacter thiooxydans ZJ	
Bacteria	Permanent Draft	8001628250	Rhodomicrobium sp. Az07	
Bacteria	Finished	8002144933	Eggerthella guodeyinii HF-1101	
Bacteria	Permanent Draft	8047510719	Pinisolibacter aquiterrae MA2-2	
Bacteria	Finished	637000005	Alkalilimnicola ehrlichii MLHE-1	
Bacteria	Finished	640069310	Desulfotomaculum reducens MI-1	
Bacteria	Finished	642555149	Prosthecochloris aestuarii SK413, DSM 271	
Bacteria	Finished	644736353	Maridesulfovibrio salexigens DSM 2638	
Bacteria	Finished	648028023	Desulfarculus baarsii 2st14, DSM 2075	
Bacteria	Finished	649633037	Pseudodesulfovibrio aespoeensis Aspo-2, DSM 10631	
Bacteria	Finished	649633090	Rhodomicrobium vannielii ATCC 17100	
Bacteria	Permanent Draft	2501915963	Desulfonispora thiosulfatigenes GKNTAUT , DSM 11270	
Bacteria	Finished	2506520043	Thioalkalivibrio paradoxus ARh 1	
Bacteria	Finished	2503538017	Thermanaeromonas toyohensis ToBE, DSM 14490	
Bacteria	Permanent Draft	2508501107	Thiocapsa marina 5811, DSM 5653	
Bacteria	Permanent Draft	2512875033	Thioalkalivibrio paradoxus ARh 1 version 2	
Bacteria	Finished	2502957028	Desulfatibacillum aliphaticivorans AK-01	
Bacteria	Permanent Draft	2515154118	Lamprocystis purpurea DSM 4197	
Bacteria	Permanent Draft	2516653041	Desulfitobacterium hafniense TCP-A	
Bacteria	Permanent Draft	2523533630	Thermodesulfovibrio thiophilus DSM 17215	
Bacteria	Permanent Draft	2527291633	Candidatus Thioglobus sp. AB-751_B23AB-904 (unscreened)	
Bacteria	Permanent Draft	2565956519	Desulfofalx alkaliphila DSM 12257	
Bacteria	Permanent Draft	2565957142	Thermosinus carboxydivorans Nor1	
Bacteria	Permanent Draft	2568526004	Paradesulfovibrio bizertensis DSM 18034	
Bacteria	Permanent Draft	2568526008	Paucidesulfovibrio gracilis DSM 16080	
Bacteria	Permanent Draft	2571042914	Desulfohalovibrio reitneri L21-Syr-AB	
Bacteria	Permanent Draft	2574179706	Oleidesulfovibrio vietnamensis DSM 10520	
Bacteria	Permanent Draft	2574179745	Thermanaerosceptrum fracticalcis DRI-13	
Bacteria	Permanent Draft	2582580622	Composite genome from Trout Bog Epilimnion pan-assembly TBepi.metabat.211	
Bacteria	Permanent Draft	2582581242	Thermopetrobacter sp. TC1	
Bacteria	Permanent Draft	2585428071	Halodesulfovibrio marinisediminis DSM 17456	
Bacteria	Permanent Draft	2585428172	Desulfacinum hydrothermale DSM 13146	
Bacteria	Permanent Draft	2596583675	Moorella thermoacetica DSM 521	
Bacteria	Permanent Draft	2600254952	endosymbiont of Riftia pachyptila (vent Ph05)	
Bacteria	Draft	2609459750	Bacterial ectosymbiont of Kentrophoros (Beck) morphospecies H SA2B15	
Bacteria	Draft	2615840508	Bacterial ectosymbiont of Kentrophoros (Beck) morphospecies LPFa S312	
Bacteria	Draft	2615840512	Bacterial ectosymbiont of Kentrophoros (Beck) morphospecies LFY M7	
Bacteria	Draft	2615840513	Bacterial ectosymbiont of Kentrophoros (Beck) morphospecies LFY BY7	
Bacteria	Draft	2615840516	Bacterial ectosymbiont of Kentrophoros (Beck) morphospecies TUN BY3	
Bacteria	Draft	2615840517	Bacterial ectosymbiont of Kentrophoros (Beck) morphospecies UNK BY8	
Bacteria	Permanent Draft	2616645012	Isolated Sinkhole 2014 Bin 3	
Bacteria	Permanent Draft	2617270890	pelotomaculum	
Bacteria	Permanent Draft	2617270892	desulfomonile	
Bacteria	Permanent Draft	2619619230	Thioalkalivibrio sp. HK1	
Bacteria	Permanent Draft	2627853591	Gammaproteobacteria endosymbiont of Lamellibrachia satsuma - 1368	
Bacteria	Permanent Draft	2634166607	Bacterium SCGC AD-253-K10 (unscreened)	
Bacteria	Permanent Draft	2636416042	Desulfoglaeba alkanexedens ALDC	
Bacteria	Permanent Draft	2642422596	Achromatium bin 8	
Bacteria	Finished	2645727629	Desulfovibrio vulgaris RCH1	
Bacteria	Permanent Draft	2645727833	Magnetospirillum magnetotacticum MS-1	
Bacteria	Permanent Draft	2651870076	unclassified Rhodobacteraceae Bin 23	
Bacteria	Draft	2651870288	Unclassified gammaproteobacterium REDSEA-S21_B8	
Bacteria	Permanent Draft	2654587914	Bacterial ectosymbiont of Kentrophoros (Beck) morphospecies FW BZ106	
Bacteria	Permanent Draft	2675903017	Roseospirillum parvum 930I	
Bacteria	Permanent Draft	2675903293	Syntrophomonas zehnderi OL-4	
Bacteria	Finished	2684623057	Desulfomicrobium orale DSM 12838	
Bacteria	Finished	2684623093	Magnetospirillum sp. XM-1	
Bacteria	Permanent Draft	2698536889	Betaproteobacteria bacterium JGI CrystG Apr3-1-J20 (contamination screened)	
Bacteria	Permanent Draft	2703719206	Moorella thermoacetica JW701/3	
Bacteria	Permanent Draft	2703719210	Moorella thermoacetica DSM 12797	
Bacteria	Permanent Draft	2703719334	uncultured Deltaproteobacterium SAG3	
Bacteria	Permanent Draft	2708742857	Candidatus Muproteobacteria bacterium RIFCSPHIGHO2_01_60_12	
Bacteria	Permanent Draft	2708742875	Candidatus Muproteobacteria bacterium RIFCSPHIGHO2_01_FULL_65_16	
Bacteria	Permanent Draft	2710723573	Candidatus Muproteobacteria bacterium RIFCSPHIGHO2_12_FULL_60_33	
Bacteria	Permanent Draft	2710723989	Gallionellales bacterium RIFCSPLOWO2_02_58_13	
Bacteria	Permanent Draft	2710723994	Gallionellales bacterium RIFCSPLOWO2_02_FULL_57_47	
Bacteria	Permanent Draft	2710724056	Rhodocyclales bacterium RIFCSPLOWO2_02_FULL_63_24	
Bacteria	Permanent Draft	2710724172	Candidatus Thiosymbion algarvensis Type A ELBA JGI 014 (contamination screened)	
Bacteria	Permanent Draft	2710724217	Achromatium sp. Cell12	
Bacteria	Permanent Draft	2711768527	Deltaproteobacteria bacterium RIFOXYA12_FULL_61_11	
Bacteria	Permanent Draft	2711768587	Achromatium sp. Cell3	
Bacteria	Permanent Draft	2711768781	Deltaproteobacteria bacterium RIFOXYD12_FULL_50_9	
Bacteria	Permanent Draft	2711768789	Deltaproteobacteria bacterium RIFOXYD12_FULL_53_23	
Bacteria	Finished	2718217647	Candidatus Formimonas warabiya DCMF	
Bacteria	Permanent Draft	2721755164	Desulfobacterales bacterium GWB2_56_26	
Bacteria	Permanent Draft	2721755379	Candidatus Muproteobacteria bacterium RBG_16_62_13	
Bacteria	Permanent Draft	2724679055	Dehalococcoidia bacterium SCGC AB-540-C11	
Bacteria	Permanent Draft	2724679060	Desulfitobacterium hafniense DH	
Bacteria	Permanent Draft	2724679641	Dissulfuribacter thermophilus S69	
Bacteria	Permanent Draft	2724679651	Bacterial ectosymbiont of Kentrophoros (Beck) morphospecies DK DK165	
Bacteria	Permanent Draft	2724679720	Unclassified Rhodospirillales Bin 1	
Bacteria	Permanent Draft	2728369415	Desulfarculaceae bacterium JdFR-97	
Bacteria	Permanent Draft	2728369416	Nitrospirae bacterium JdFR-88	
Bacteria	Permanent Draft	2728369418	Nitrospirae bacterium JdFR-82	
Bacteria	Permanent Draft	2734482358	Candidatus Thioglobus sp. SCGC AG-487_I11 (contamination screened)	
Bacteria	Permanent Draft	2734482360	Candidatus Thioglobus sp. SCGC AG-487_E22 (contamination screened)	
Bacteria	Permanent Draft	2734482824	Candidatus Thioglobus sp. SCGC AG-485_J04 (contamination screened)	
Bacteria	Permanent Draft	2737471659	Chlorobi bacterium JGI_MCM14TBH085 (contamination screened)	
Bacteria	Finished	2751185666	Caldimicrobium thiodismutans TF1	
Bacteria	Permanent Draft	2751185719	Halodesulfovibrio spirochaetisodalis JC271	
Bacteria	Permanent Draft	2751185747	Thermodesulfovibrio sp. N1	
Bacteria	Permanent Draft	2770939547	Thiogranum longum DSM 19610	
Bacteria	Permanent Draft	2770939656	Dehalococcoides sp. BinDmb192	
Bacteria	Permanent Draft	2772190729	Candidatus Marithrix sp. Canyon 246	
Bacteria	Permanent Draft	2772190875	Candidatus Thiomargarita nelsonii Bin E5_22_5	
Bacteria	Permanent Draft	2778261653	Acidiferrobacteraceae bacterium NP24	
Bacteria	Permanent Draft	2784746795	Pseudodesulfovibrio indicus DSM 101483	
Bacteria	Permanent Draft	2785510876	Candidatus Desantisbacteria bacterium CG_4_10_14_3_um_filter_40_18	
Bacteria	Permanent Draft	2786546388	Nitrospirae bacterium CG_4_9_14_3_um_filter_53_35	
Bacteria	Permanent Draft	2786546389	Nitrospirae bacterium CG02_land_8_20_14_3_00_44_33	
Bacteria	Permanent Draft	2786546538	Candidatus Aquicultor secundus CG17_big_fil_post_rev_8_21_14_2_50_50_24	
Bacteria	Permanent Draft	2786546570	Anaerolineae bacterium CG2_30_64_16	
Bacteria	Permanent Draft	2786546656	Deltaproteobacteria bacterium CG_4_9_14_3_um_filter_44_9	
Bacteria	Permanent Draft	2786546660	Deltaproteobacteria bacterium CG_4_10_14_0_8_um_filter_43_12	
Bacteria	Permanent Draft	2786546695	Hydrogenophilales bacterium CG_4_10_14_3_um_filter_63_21	
Bacteria	Permanent Draft	2786546696	Hydrogenophilales bacterium CG_4_8_14_3_um_filter_62_83	
Bacteria	Permanent Draft	2786546702	Hydrogenophilales bacterium CG_4_10_14_3_um_filter_58_23	
Bacteria	Permanent Draft	2786546704	Hydrogenophilales bacterium CG12_big_fil_rev_8_21_14_0_65_61_21	
Bacteria	Permanent Draft	2786546731	Syntrophobacterales bacterium CG_4_8_14_3_um_filter_49_14	
Bacteria	Permanent Draft	2788500052	Desulfovibrionaceae bacterium CG1_02_65_16	
Bacteria	Permanent Draft	2791355011	Magnetospirillum marisnigri SP-1	
Bacteria	Permanent Draft	2791355013	Moorella stamsii DSM 26217	
Bacteria	Permanent Draft	2802429396	Acidiferrobacteraceae bacterium NP122	
Bacteria	Permanent Draft	2802429406	Acidiferrobacteraceae bacterium NP79	
Bacteria	Permanent Draft	2820080004	Unclassified Proteobacteria Lab288P4bin34	
Bacteria	Finished	2828541481	Chromatiales bacterium bin 11	
Bacteria	Permanent Draft	2829044589	Calditrichaeota bacterium DeMMO3_2	
Bacteria	Permanent Draft	2829218897	Rhodocyclaceae bacterium DeMMO4_19	
Bacteria	Permanent Draft	2829305341	Desulfobacteraceae bacterium DeMMO5_26	
Bacteria	Permanent Draft	2829331681	Rhodocyclaceae bacterium DeMMO5_40	
Bacteria	Permanent Draft	2829377517	Desulfobacterales bacterium DeMMO6_12	
Bacteria	Permanent Draft	2829408314	Desulfobacterales bacterium DeMMO6_21	
Bacteria	Permanent Draft	2829453649	Desulfobacterales bacterium DeMMO6_40	
Bacteria	Permanent Draft	2834732323	Desulfovibrio sp. AM18-2	
Bacteria	Permanent Draft	2835925742	Oceanospirillales bacterium SCGC AD-311-K21 (contamination screened) decontaminated	
Bacteria	Finished	2837194640	Sulfurivermis fontis JG42	
Bacteria	Permanent Draft	2838101865	Rhodobium orientis DSM 11290	
Bacteria	Permanent Draft	2839410141	Prosthecochloris marina V1	
Bacteria	Finished	2842667859	Thermanaerosceptrum fracticalcis DRI-13	
Bacteria	Permanent Draft	2844895905	Carboxydothermus ferrireducens DSM 11255 Genome sequencing	
Bacteria	Finished	2845833426	Desulfosediminicola ganghwensis IMCC35004	
Bacteria	Permanent Draft	2875778839	Desulfomicrobium macestii DSM 4194	
Bacteria	Permanent Draft	2885123479	Desulfovibrio sp. OH1186_COT-070	
Bacteria	Permanent Draft	2890947945	Pseudodesulfovibrio sp. JC047	
Bacteria	Permanent Draft	2891037776	Gordonibacter pamelaeae BIOML-A2	
Bacteria	Permanent Draft	2894040609	Thiothrix sp. AG-447-N20	
Bacteria	Permanent Draft	2901948472	Desulfovibrio sp. ZJ200	
Bacteria	Permanent Draft	2901954164	Desulfovibrio sulfodismutans DSM 3696	
Bacteria	Permanent Draft	2926666083	Desulfofundulus luciae DSM 12396	
Bacteria	Permanent Draft	2929245759	Rhodoblastus acidophilus DSM 142	
Bacteria	Permanent Draft	2964164153	Calidifontimicrobium sediminis SYSU G00088	
Bacteria	Permanent Draft	2988976332	Thiohalocapsa marina DSM 19078	
Bacteria	Permanent Draft	2995109201	Blastochloris sulfoviridis DSM 729	
Bacteria	Permanent Draft	2999836021	Lamprobacter modestohalophilus DSM 25653	
Bacteria	Permanent Draft	3002043017	Desulfobulbus rhabdoformis DSM 8777	
Bacteria	Permanent Draft	8001653307	Halorhodospira halophila IM9626	
Bacteria	Permanent Draft	8002023216	Pseudodesulfovibrio sp. S3	
Bacteria	Permanent Draft	8046442102	Fundidesulfovibrio terrae SG127	
Bacteria	Finished	8048255048	Desulfosarcina alkanivorans PL12	
Viruses	Permanent Draft	2974550682	Podovirus Lau218 Abe	
